Airport,Year,Month,Domestic_Inbound,Domestic_Outbound,Domestic_Total,International_Inbound,International_Outbound,International_Total,Total_Inbound,Total_Outbound,Total_Passengers
DARWIN,2018,12,59703,70480,130183,7985,13115,21100,67688,83595,151283
DARWIN,2019,1,65415,56170,121585,13501,9880,23381,78916,66050,144966
DARWIN,2019,2,51741,52055,103796,9136,6754,15890,60877,58809,119686
DARWIN,2019,3,60587,59296,119883,7932,7402,15334,68519,66698,135217
DARWIN,2019,4,73370,70662,144032,10018,10067,20085,83388,80729,164117
DARWIN,2019,5,73588,71246,144834,10481,11013,21494,84069,82259,166328
DARWIN,2019,6,83691,79376,163067,10830,12907,23737,94521,92283,186804
DARWIN,2019,7,93885,97733,191618,14178,11800,25978,108063,109533,217596
DARWIN,2019,8,85090,90369,175459,12323,12564,24887,97413,102933,200346
DARWIN,2019,9,77127,78844,155971,11655,11409,23064,88782,90253,179035
DARWIN,2019,10,74434,79762,154196,11996,9762,21758,86430,89524,175954
DARWIN,2019,11,60776,63808,124584,9006,9238,18244,69782,73046,142828
DARWIN,2019,12,60593,67842,128435,7543,14635,22178,68136,82477,150613
DARWIN,2020,1,64657,56560,121217,15026,10712,25738,79683,67272,146955
DARWIN,2020,2,48141,50081,98222,8685,5674,14359,56826,55755,112581
DARWIN,2020,3,41355,39999,81354,4342,2910,7252,45697,42909,88606
DARWIN,2020,4,3401,3309,6710,0,0,0,3401,3309,6710
DARWIN,2020,5,3014,2736,5750,0,0,0,3014,2736,5750
DARWIN,2020,6,6728,6568,13296,0,0,0,6728,6568,13296
DARWIN,2020,7,14237,12332,26569,0,0,0,14237,12332,26569
DARWIN,2020,8,19355,19061,38416,0,0,0,19355,19061,38416
DARWIN,2020,9,25754,24295,50049,0,0,0,25754,24295,50049
DARWIN,2020,10,31623,33532,65155,0,0,0,31623,33532,65155
DARWIN,2020,11,31186,33267,64453,63,4,67,31249,33271,64520
DARWIN,2020,12,38497,45294,83791,8,0,8,38505,45294,83799
DARWIN,2021,1,40399,38445,78844,0,0,0,40399,38445,78844
DARWIN,2021,2,27246,29308,56554,0,0,0,27246,29308,56554
DARWIN,2021,3,41072,41479,82551,0,0,0,41072,41479,82551
DARWIN,2021,4,58960,57078,116038,0,0,0,58960,57078,116038
DARWIN,2021,5,64413,62995,127408,0,0,0,64413,62995,127408
DARWIN,2021,6,59264,60502,119766,0,0,0,59264,60502,119766
DARWIN,2021,7,45513,45924,91437,0,0,0,45513,45924,91437
DARWIN,2021,8,38962,45706,84668,0,0,0,38962,45706,84668
DARWIN,2021,9,47173,50023,97196,0,0,0,47173,50023,97196
DARWIN,2021,10,44302,51407,95709,0,0,0,44302,51407,95709
DARWIN,2021,11,27062,31216,58278,887,181,1068,27949,31397,59346
DARWIN,2021,12,27859,36036,63895,1003,679,1682,28862,36715,65577
DARWIN,2022,1,33550,27956,61506,1128,672,1800,34678,28628,63306
DARWIN,2022,2,25989,27998,53987,1800,858,2658,27789,28856,56645
DARWIN,2022,3,43814,44414,88228,2796,1979,4775,46610,46393,93003
DARWIN,2022,4,69585,67980,137565,4633,4999,9632,74218,72979,147197
DARWIN,2022,5,74594,70583,145177,5768,6601,12369,80362,77184,157546
DARWIN,2022,6,87873,78844,166717,6072,7727,13799,93945,86571,180516
DARWIN,2022,7,93673,97593,191266,8642,7711,16353,102315,105304,207619
DARWIN,2022,8,77807,83209,161016,7483,6757,14240,85290,89966,175256
DARWIN,2022,9,76708,80271,156979,6289,6134,12423,82997,86405,169402
DARWIN,2022,10,71747,76723,148470,6707,5765,12472,78454,82488,160942
DARWIN,2022,11,57288,59696,116984,7064,6823,13887,64352,66519,130871
DARWIN,2022,12,52909,64556,117465,5409,7952,13361,58318,72508,130826
DARWIN,2023,1,57714,49886,107600,7777,6134,13911,65491,56020,121511
DARWIN,2023,2,43558,43549,87107,6650,5164,11814,50208,48713,98921
DARWIN,2023,3,57575,55273,112848,6237,5577,11814,63812,60850,124662
DARWIN,2023,4,67366,64435,131801,6319,6734,13053,73685,71169,144854
DARWIN,2023,5,72768,69623,142391,6474,6504,12978,79242,76127,155369
DARWIN,2023,6,82253,75790,158043,6842,7183,14025,89095,82973,172068
DARWIN,2023,7,87172,90824,177996,8697,8406,17103,95869,99230,195099
DARWIN,2023,8,80462,84572,165034,8403,8207,16610,88865,92779,181644
DARWIN,2023,9,74658,78849,153507,8317,7713,16030,82975,86562,169537
DARWIN,2023,10,69188,71688,140876,5792,4943,10735,74980,76631,151611
DARWIN,2023,11,53752,55591,109343,7317,7608,14925,61069,63199,124268
DARWIN,2023,12,52349,62568,114917,6170,8556,14726,58519,71124,129643
DARWIN,2024,1,58692,51559,110251,8647,6677,15324,67339,58236,125575
DARWIN,2024,2,47084,47414,94498,7541,6586,14127,54625,54000,108625
DARWIN,2024,3,55733,54290,110023,7612,7730,15342,63345,62020,125365
DARWIN,2024,4,65696,62112,127808,8507,8090,16597,74203,70202,144405
DARWIN,2024,5,69908,66661,136569,8842,8847,17689,78750,75508,154258
DARWIN,2024,6,78771,73736,152507,9222,9922,19144,87993,83658,171651
GOLD COAST,2009,1,195206,199577,394783,27096,24424,51520,222302,224001,446303
GOLD COAST,2009,2,154912,155895,310807,22327,20925,43252,177239,176820,354059
GOLD COAST,2009,3,176763,175727,352490,24079,23976,48055,200842,199703,400545
GOLD COAST,2009,4,176219,177224,353443,23212,22039,45251,199431,199263,398694
GOLD COAST,2009,5,165641,166003,331644,23809,25504,49313,189450,191507,380957
GOLD COAST,2009,6,156077,153760,309837,20573,21830,42403,176650,175590,352240
GOLD COAST,2009,7,182386,181734,364120,25121,23157,48278,207507,204891,412398
GOLD COAST,2009,8,179302,176975,356277,27415,29116,56531,206717,206091,412808
GOLD COAST,2009,9,188200,182860,371060,30521,31368,61889,218721,214228,432949
GOLD COAST,2009,10,193845,197470,391315,30399,31251,61650,224244,228721,452965
GOLD COAST,2009,11,178007,179600,357607,30037,32235,62272,208044,211835,419879
GOLD COAST,2009,12,179311,173742,353053,31049,34869,65918,210360,208611,418971
GOLD COAST,2010,1,194353,200699,395052,34977,33841,68818,229330,234540,463870
GOLD COAST,2010,2,181699,179840,361539,31244,31266,62510,212943,211106,424049
GOLD COAST,2010,3,198637,194526,393163,35150,36218,71368,233787,230744,464531
GOLD COAST,2010,4,193045,197697,390742,31212,29531,60743,224257,227228,451485
GOLD COAST,2010,5,181410,182011,363421,26191,28175,54366,207601,210186,417787
GOLD COAST,2010,6,181333,177531,358864,27027,28564,55591,208360,206095,414455
GOLD COAST,2010,7,208794,210106,418900,33974,29982,63956,242768,240088,482856
GOLD COAST,2010,8,193943,195166,389109,34085,37628,71713,228028,232794,460822
GOLD COAST,2010,9,211674,201192,412866,32551,35732,68283,244225,236924,481149
GOLD COAST,2010,10,207738,213135,420873,33635,33355,66990,241373,246490,487863
GOLD COAST,2010,11,200935,204002,404937,30669,35394,66063,231604,239396,471000
GOLD COAST,2010,12,214564,205921,420485,34186,42082,76268,248750,248003,496753
GOLD COAST,2011,1,232797,249492,482289,41804,37522,79326,274601,287014,561615
GOLD COAST,2011,2,168188,173197,341385,32924,31144,64068,201112,204341,405453
GOLD COAST,2011,3,185830,187395,373225,32255,30531,62786,218085,217926,436011
GOLD COAST,2011,4,192240,187386,379626,27558,26353,53911,219798,213739,433537
GOLD COAST,2011,5,170531,173866,344397,26231,27520,53751,196762,201386,398148
GOLD COAST,2011,6,164516,161764,326280,21118,23467,44585,185634,185231,370865
GOLD COAST,2011,7,197540,193552,391092,28041,25173,53214,225581,218725,444306
GOLD COAST,2011,8,180526,179493,360019,30677,31499,62176,211203,210992,422195
GOLD COAST,2011,9,194819,184970,379789,24972,28808,53780,219791,213778,433569
GOLD COAST,2011,10,201561,206303,407864,31390,28441,59831,232951,234744,467695
GOLD COAST,2011,11,192047,193521,385568,28281,30597,58878,220328,224118,444446
GOLD COAST,2011,12,211701,198065,409766,31054,38503,69557,242755,236568,479323
GOLD COAST,2012,1,218113,225797,443910,37778,34394,72172,255891,260191,516082
GOLD COAST,2012,2,176145,181526,357671,31505,29558,61063,207650,211084,418734
GOLD COAST,2012,3,198257,194928,393185,31081,32987,64068,229338,227915,457253
GOLD COAST,2012,4,193298,198991,392289,30159,28698,58857,223457,227689,451146
GOLD COAST,2012,5,169383,168416,337799,24579,24653,49232,193962,193069,387031
GOLD COAST,2012,6,173581,169033,342614,29426,32750,62176,203007,201783,404790
GOLD COAST,2012,7,203728,206186,409914,40614,34658,75272,244342,240844,485186
GOLD COAST,2012,8,193980,195043,389023,36010,37046,73056,229990,232089,462079
GOLD COAST,2012,9,227752,215788,443540,33105,38179,71284,260857,253967,514824
GOLD COAST,2012,10,226551,236294,462845,39394,36229,75623,265945,272523,538468
GOLD COAST,2012,11,213335,215989,429324,35806,36323,72129,249141,252312,501453
GOLD COAST,2012,12,230683,222088,452771,39944,49548,89492,270627,271636,542263
GOLD COAST,2013,1,227975,237676,465651,46240,41993,88233,274215,279669,553884
GOLD COAST,2013,2,176245,181560,357805,37372,33017,70389,213617,214577,428194
GOLD COAST,2013,3,201349,198297,399646,37409,39839,77248,238758,238136,476894
GOLD COAST,2013,4,202809,210613,413422,34455,31352,65807,237264,241965,479229
GOLD COAST,2013,5,170309,172736,343045,30224,30757,60981,200533,203493,404026
GOLD COAST,2013,6,178104,177383,355487,29774,33248,63022,207878,210631,418509
GOLD COAST,2013,7,211763,213706,425469,38532,32125,70657,250295,245831,496126
GOLD COAST,2013,8,197325,199710,397035,35168,36545,71713,232493,236255,468748
GOLD COAST,2013,9,220798,208414,429212,32323,36023,68346,253121,244437,497558
GOLD COAST,2013,10,229553,237503,467056,38248,34129,72377,267801,271632,539433
GOLD COAST,2013,11,197351,201785,399136,33713,34421,68134,231064,236206,467270
GOLD COAST,2013,12,229436,219869,449305,39707,48291,87998,269143,268160,537303
GOLD COAST,2014,1,233478,248687,482165,49373,43639,93012,282851,292326,575177
GOLD COAST,2014,2,175850,180341,356191,38138,35156,73294,213988,215497,429485
GOLD COAST,2014,3,196731,198767,395498,37933,37464,75397,234664,236231,470895
GOLD COAST,2014,4,199982,201778,401760,35779,32787,68566,235761,234565,470326
GOLD COAST,2014,5,176988,177180,354168,31216,29173,60389,208204,206353,414557
GOLD COAST,2014,6,176731,174501,351232,31391,34036,65427,208122,208537,416659
GOLD COAST,2014,7,213989,214951,428940,41936,35206,77142,255925,250157,506082
GOLD COAST,2014,8,199892,203361,403253,35563,37014,72577,235455,240375,475830
GOLD COAST,2014,9,219163,209110,428273,33293,35862,69155,252456,244972,497428
GOLD COAST,2014,10,235350,240190,475540,38397,34072,72469,273747,274262,548009
GOLD COAST,2014,11,205695,206609,412304,33719,35565,69284,239414,242174,481588
GOLD COAST,2014,12,233645,224884,458529,38278,45981,84259,271923,270865,542788
GOLD COAST,2015,1,228760,247455,476215,47430,40477,87907,276190,287932,564122
GOLD COAST,2015,2,176481,180128,356609,35098,32950,68048,211579,213078,424657
GOLD COAST,2015,3,201680,198263,399943,37413,35449,72862,239093,233712,472805
GOLD COAST,2015,4,204814,211335,416149,37202,34068,71270,242016,245403,487419
GOLD COAST,2015,5,182778,184034,366812,34086,31677,65763,216864,215711,432575
GOLD COAST,2015,6,186821,179078,365899,32051,36170,68221,218872,215248,434120
GOLD COAST,2015,7,223508,227796,451304,49303,40515,89818,272811,268311,541122
GOLD COAST,2015,8,205291,207141,412432,37253,37977,75230,242544,245118,487662
GOLD COAST,2015,9,233558,221191,454749,40579,42342,82921,274137,263533,537670
GOLD COAST,2015,10,236242,241794,478036,45123,40934,86057,281365,282728,564093
GOLD COAST,2015,11,212679,218157,430836,38050,40108,78158,250729,258265,508994
GOLD COAST,2015,12,242367,230040,472407,45218,51494,96712,287585,281534,569119
GOLD COAST,2016,1,247220,268967,516187,52344,43905,96249,299564,312872,612436
GOLD COAST,2016,2,197007,202951,399958,42775,36302,79077,239782,239253,479035
GOLD COAST,2016,3,219004,218426,437430,46336,44337,90673,265340,262763,528103
GOLD COAST,2016,4,213036,219439,432475,45883,39557,85440,258919,258996,517915
GOLD COAST,2016,5,190164,193810,383974,40725,37346,78071,230889,231156,462045
GOLD COAST,2016,6,195060,186355,381415,40144,43653,83797,235204,230008,465212
GOLD COAST,2016,7,232007,236570,468577,59466,47514,106980,291473,284084,575557
GOLD COAST,2016,8,210580,215272,425852,47794,48410,96204,258374,263682,522056
GOLD COAST,2016,9,236038,225191,461229,48322,48558,96880,284360,273749,558109
GOLD COAST,2016,10,241097,246926,488023,48289,44655,92944,289386,291581,580967
GOLD COAST,2016,11,217585,221922,439507,41995,42664,84659,259580,264586,524166
GOLD COAST,2016,12,246168,236962,483130,48627,53957,102584,294795,290919,585714
GOLD COAST,2017,1,249932,269342,519274,57691,46200,103891,307623,315542,623165
GOLD COAST,2017,2,190703,196827,387530,42614,36458,79072,233317,233285,466602
GOLD COAST,2017,3,215154,212372,427526,44795,42345,87140,259949,254717,514666
GOLD COAST,2017,4,230176,233720,463896,48791,45433,94224,278967,279153,558120
GOLD COAST,2017,5,197532,199078,396610,40980,37658,78638,238512,236736,475248
GOLD COAST,2017,6,198253,192782,391035,39900,41871,81771,238153,234653,472806
GOLD COAST,2017,7,240788,238372,479160,53245,42828,96073,294033,281200,575233
GOLD COAST,2017,8,210013,214791,424804,45310,44960,90270,255323,259751,515074
GOLD COAST,2017,9,236713,223207,459920,43479,44284,87763,280192,267491,547683
GOLD COAST,2017,10,240741,252165,492906,49333,44902,94235,290074,297067,587141
GOLD COAST,2017,11,226173,228215,454388,41391,43142,84533,267564,271357,538921
GOLD COAST,2017,12,256458,245478,501936,48111,54377,102488,304569,299855,604424
GOLD COAST,2018,1,262917,283349,546266,55665,47400,103065,318582,330749,649331
GOLD COAST,2018,2,198220,201132,399352,41025,37190,78215,239245,238322,477567
GOLD COAST,2018,3,229124,222321,451445,44258,44035,88293,273382,266356,539738
GOLD COAST,2018,4,234754,242712,477466,48166,42169,90335,282920,284881,567801
GOLD COAST,2018,5,195129,197669,392798,38091,36695,74786,233220,234364,467584
GOLD COAST,2018,6,198752,191807,390559,39070,41285,80355,237822,233092,470914
GOLD COAST,2018,7,238435,239301,477736,50439,43182,93621,288874,282483,571357
GOLD COAST,2018,8,222751,224919,447670,43070,42826,85896,265821,267745,533566
GOLD COAST,2018,9,232596,223958,456554,38337,40845,79182,270933,264803,535736
GOLD COAST,2018,10,239357,247668,487025,44146,42429,86575,283503,290097,573600
GOLD COAST,2018,11,223284,223640,446924,35905,37921,73826,259189,261561,520750
GOLD COAST,2018,12,249216,238173,487389,41245,49804,91049,290461,287977,578438
GOLD COAST,2019,1,262601,279573,542174,50028,45595,95623,312629,325168,637797
GOLD COAST,2019,2,190989,197259,388248,37158,33065,70223,228147,230324,458471
GOLD COAST,2019,3,213949,211594,425543,37533,36254,73787,251482,247848,499330
GOLD COAST,2019,4,238715,240862,479577,41791,39330,81121,280506,280192,560698
GOLD COAST,2019,5,202593,203317,405910,33718,31341,65059,236311,234658,470969
GOLD COAST,2019,6,203236,198016,401252,34422,37429,71851,237658,235445,473103
GOLD COAST,2019,7,247576,248958,496534,46702,39113,85815,294278,288071,582349
GOLD COAST,2019,8,222730,225565,448295,38835,39005,77840,261565,264570,526135
GOLD COAST,2019,9,241442,230758,472200,36132,37885,74017,277574,268643,546217
GOLD COAST,2019,10,255381,265431,520812,40033,37218,77251,295414,302649,598063
GOLD COAST,2019,11,225477,231244,456721,34509,35596,70105,259986,266840,526826
GOLD COAST,2019,12,261555,244787,506342,45674,52629,98303,307229,297416,604645
GOLD COAST,2020,1,262457,276137,538594,52235,47115,99350,314692,323252,637944
GOLD COAST,2020,2,185735,189523,375258,36789,32871,69660,222524,222394,444918
GOLD COAST,2020,3,127307,137163,264470,20412,18038,38450,147719,155201,302920
GOLD COAST,2020,4,596,922,1518,0,0,0,596,922,1518
GOLD COAST,2020,5,1025,1272,2297,0,0,0,1025,1272,2297
GOLD COAST,2020,6,2252,2837,5089,0,0,0,2252,2837,5089
GOLD COAST,2020,7,21997,19649,41646,0,0,0,21997,19649,41646
GOLD COAST,2020,8,4075,5636,9711,0,0,0,4075,5636,9711
GOLD COAST,2020,9,10057,10035,20092,0,284,284,10057,10319,20376
GOLD COAST,2020,10,16042,15400,31442,0,0,0,16042,15400,31442
GOLD COAST,2020,11,17802,18453,36255,0,0,0,17802,18453,36255
GOLD COAST,2020,12,101843,86257,188100,0,0,0,101843,86257,188100
GOLD COAST,2021,1,86476,106520,192996,0,0,0,86476,106520,192996
GOLD COAST,2021,2,78519,81407,159926,0,0,0,78519,81407,159926
GOLD COAST,2021,3,142324,138815,281139,0,0,0,142324,138815,281139
GOLD COAST,2021,4,197500,199954,397454,1797,2603,4400,199297,202557,401854
GOLD COAST,2021,5,186483,185124,371607,7460,6807,14267,193943,191931,385874
GOLD COAST,2021,6,119201,117418,236619,8198,7736,15934,127399,125154,252553
GOLD COAST,2021,7,43177,52264,95441,4205,5438,9643,47382,57702,105084
GOLD COAST,2021,8,5901,6584,12485,0,0,0,5901,6584,12485
GOLD COAST,2021,9,12427,12573,25000,0,0,0,12427,12573,25000
GOLD COAST,2021,10,12556,13379,25935,0,0,0,12556,13379,25935
GOLD COAST,2021,11,17318,18011,35329,0,0,0,17318,18011,35329
GOLD COAST,2021,12,119880,85001,204881,0,0,0,119880,85001,204881
GOLD COAST,2022,1,182877,202648,385525,0,0,0,182877,202648,385525
GOLD COAST,2022,2,151862,151166,303028,301,124,425,152163,151290,303453
GOLD COAST,2022,3,196849,199365,396214,2983,3031,6014,199832,202396,402228
GOLD COAST,2022,4,270544,269351,539895,8060,7695,15755,278604,277046,555650
GOLD COAST,2022,5,217755,220808,438563,9571,8649,18220,227326,229457,456783
GOLD COAST,2022,6,231105,221148,452253,15210,16385,31595,246315,237533,483848
GOLD COAST,2022,7,243878,245747,489625,26229,22633,48862,270107,268380,538487
GOLD COAST,2022,8,216702,218038,434740,25503,25076,50579,242205,243114,485319
GOLD COAST,2022,9,232538,227367,459905,26255,26290,52545,258793,253657,512450
GOLD COAST,2022,10,237083,237880,474963,27812,26387,54199,264895,264267,529162
GOLD COAST,2022,11,231294,233057,464351,28108,29278,57386,259402,262335,521737
GOLD COAST,2022,12,243465,234968,478433,27094,28518,55612,270559,263486,534045
GOLD COAST,2023,1,248670,261906,510576,32363,28659,61022,281033,290565,571598
GOLD COAST,2023,2,188231,187276,375507,28225,26802,55027,216456,214078,430534
GOLD COAST,2023,3,211524,213378,424902,30936,30210,61146,242460,243588,486048
GOLD COAST,2023,4,229806,228478,458284,39214,36705,75919,269020,265183,534203
GOLD COAST,2023,5,205362,205698,411060,32887,30946,63833,238249,236644,474893
GOLD COAST,2023,6,209560,201489,411049,35099,37464,72563,244659,238953,483612
GOLD COAST,2023,7,238507,241729,480236,43785,36661,80446,282292,278390,560682
GOLD COAST,2023,8,218772,220353,439125,34098,33112,67210,252870,253465,506335
GOLD COAST,2023,9,244452,236402,480854,36804,37399,74203,281256,273801,555057
GOLD COAST,2023,10,240543,246162,486705,36152,33809,69961,276695,279971,556666
GOLD COAST,2023,11,229172,231813,460985,25198,26729,51927,254370,258542,512912
GOLD COAST,2023,12,257085,243178,500263,26944,30423,57367,284029,273601,557630
GOLD COAST,2024,1,258128,275765,533893,32659,29658,62317,290787,305423,596210
GOLD COAST,2024,2,212791,214004,426795,23412,22061,45473,236203,236065,472268
GOLD COAST,2024,3,242625,236651,479276,23851,23870,47721,266476,260521,526997
GOLD COAST,2024,4,243096,248009,491105,30213,26508,56721,273309,274517,547826
GOLD COAST,2024,5,208372,208655,417027,22701,21933,44634,231073,230588,461661
GOLD COAST,2024,6,209732,207786,417518,24777,25347,50124,234509,233133,467642
HAMILTON ISLAND,2009,1,19233,21400,40633,0,0,0,19233,21400,40633
HAMILTON ISLAND,2009,2,13441,13381,26822,0,0,0,13441,13381,26822
HAMILTON ISLAND,2009,3,16418,16376,32794,0,0,0,16418,16376,32794
HAMILTON ISLAND,2009,4,17439,17532,34971,0,0,0,17439,17532,34971
HAMILTON ISLAND,2009,5,14959,15330,30289,0,0,0,14959,15330,30289
HAMILTON ISLAND,2009,6,15081,14625,29706,0,0,0,15081,14625,29706
HAMILTON ISLAND,2009,7,19347,19839,39186,0,0,0,19347,19839,39186
HAMILTON ISLAND,2009,8,20162,20478,40640,0,0,0,20162,20478,40640
HAMILTON ISLAND,2009,9,23005,22603,45608,0,0,0,23005,22603,45608
HAMILTON ISLAND,2009,10,24217,24561,48778,0,0,0,24217,24561,48778
